1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
1,1,1,20,3,20,1,1,1,70,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,407,96,79,3,4,8,7,468,469,5,38,480,48,21,1,6,12,1,1,1,4,9,8,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,26,7,26,1,1,1,21,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,179,12,2,1,2,8,14,463,198,1,38,218,30,1,1,1,12,1,1,1,4,15,9,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,21,5,21,1,1,1,21,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,286,5,2,1,2,8,22,469,205,15,38,481,17,7,1,6,12,1,1,1,4,45,15,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,22,6,22,1,1,1,22,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,399,15,2,1,2,8,20,470,470,16,38,482,37,16,1,6,12,1,1,1,4,45,33,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,23,4,23,1,1,1,45,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,179,12,2,1,2,8,14,463,195,8,38,211,9,1,1,3,12,1,1,1,4,74,7,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,104,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,286,5,2,1,2,8,7,389,195,3,38,177,25,1,1,3,12,1,1,1,4,11,9,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,2,2,1,1,1,17,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,399,15,2,1,2,8,39,471,471,5,38,483,112,77,1,6,12,1,1,1,4,41,28,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,3,3,1,1,1,69,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,408,90,73,3,10,8,52,472,272,19,38,484,122,87,3,11,12,1,1,1,4,44,15,1,25,2,2,4,2,2,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,27,7,27,1,1,1,118,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,399,15,2,1,2,8,9,473,215,8,38,177,25,1,1,3,12,1,1,1,4,28,14,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,29,5,29,1,1,1,47,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,409,26,2,1,2,8,18,153,277,3,38,485,4,1,1,3,12,1,1,1,4,11,11,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,30,6,30,1,1,1,97,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,403,14,2,1,2,8,9,389,472,7,38,209,15,1,1,3,12,1,1,1,4,74,12,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,4,4,1,1,1,121,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,410,2,2,1,2,8,44,203,473,9,38,486,51,24,3,10,12,1,1,1,4,104,15,1,25,2,2,4,11,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5,1,5,1,1,1,66,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,411,136,118,3,11,8,20,474,322,8,38,427,156,119,3,12,12,1,1,1,4,22,32,1,25,2,2,5,14,2,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,2,6,1,1,1,107,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,412,108,91,3,6,8,13,266,202,3,38,487,68,39,3,7,12,1,1,1,4,34,9,1,25,2,10,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,7,3,7,1,1,1,24,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,413,48,34,1,1,8,56,475,474,15,38,488,106,73,3,10,12,1,1,1,4,44,28,1,25,2,2,39,2,2,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,28,7,28,1,1,1,24,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,170,61,45,3,4,8,27,266,475,8,38,489,98,65,3,7,12,1,1,1,4,56,26,1,25,2,2,4,28,2,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,31,5,31,1,1,1,70,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,232,52,38,3,6,8,3,260,476,1,38,486,51,24,3,10,12,1,1,1,4,125,11,1,25,2,36,4,3,2,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,8,3,8,1,1,1,122,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,35,414,60,44,1,1,13,13,476,477,6,39,453,31,1,1,1,10,1,1,1,17,77,38,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,7,24,1,1,1,15,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,164,12,2,1,2,13,15,177,186,11,13,202,30,1,1,1,10,1,1,1,17,47,58,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,9,5,9,1,1,1,82,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,239,20,9,1,1,13,5,477,181,6,13,339,31,1,1,1,10,1,1,1,17,8,53,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,10,6,10,1,1,1,23,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,293,26,2,1,2,13,4,345,404,5,13,198,20,1,1,6,10,1,1,1,17,72,119,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,11,4,11,1,1,1,105,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,415,2,2,1,2,13,4,146,321,11,13,332,35,1,1,1,10,1,1,1,17,59,63,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,12,1,12,1,1,1,116,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,296,17,2,1,1,13,1,478,184,6,13,426,16,1,1,1,10,1,1,1,17,58,53,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,13,2,13,1,1,1,65,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,415,2,2,1,2,13,10,477,412,11,13,190,67,38,1,6,10,1,1,1,17,78,37,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,14,3,14,1,1,1,104,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,35,359,2,2,1,2,13,15,479,477,7,39,490,20,1,1,6,10,1,1,1,17,64,6,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,25,7,25,1,1,1,60,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,415,2,2,1,2,13,5,478,445,7,13,362,105,72,3,7,10,1,1,1,17,62,120,1,26,1,2,4,24,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,15,5,15,1,1,1,54,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,305,66,50,3,5,13,18,430,120,7,13,149,157,120,3,11,10,1,1,1,17,20,6,1,26,1,2,4,24,2,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,16,6,16,1,1,1,44,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,157,5,2,1,2,13,14,408,404,11,13,445,46,1,1,1,10,1,1,1,17,20,4,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,17,4,17,1,1,1,16,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,239,20,9,1,1,13,5,477,184,6,13,426,16,1,1,1,10,1,1,1,17,77,63,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,18,1,18,1,1,1,54,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,415,2,2,1,2,13,7,480,178,6,13,194,29,1,1,3,10,1,1,1,17,13,47,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,19,2,19,1,1,1,17,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,294,48,34,1,1,13,1,481,478,6,13,491,10,5,1,6,10,1,1,1,17,59,47,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,20,3,20,1,1,1,115,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,35,416,12,2,1,2,13,26,476,479,6,39,492,13,6,1,6,10,1,1,1,17,135,46,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,26,7,26,1,1,1,62,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,239,20,9,1,1,13,5,477,480,6,13,446,34,15,1,6,10,1,1,1,17,136,6,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,21,5,21,1,1,1,1,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,164,12,2,1,2,13,15,177,184,5,13,361,40,1,1,1,10,1,1,1,17,20,119,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,22,6,22,1,1,1,41,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,417,35,21,1,1,13,6,114,121,6,13,168,128,93,3,10,10,1,1,1,17,85,45,1,26,1,2,4,43,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,23,4,23,1,1,1,55,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,418,15,2,1,2,13,1,333,412,6,13,427,48,21,1,6,10,1,1,1,17,64,46,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,115,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,419,88,71,3,5,13,15,126,325,7,13,230,100,67,3,11,10,1,1,1,17,52,69,1,26,1,2,13,3,2,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,2,2,1,1,1,82,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,420,137,119,3,13,13,20,127,145,6,13,135,158,121,3,11,10,1,1,1,17,81,68,1,26,1,2,55,3,2,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,3,3,1,1,1,13,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,35,419,131,113,3,7,13,3,482,97,7,39,493,104,71,3,5,10,1,1,1,17,75,61,1,26,1,2,35,3,2,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,27,7,27,1,1,1,103,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,159,49,35,3,10,13,13,483,481,8,13,125,49,22,3,4,10,1,1,1,17,58,38,1,26,1,43,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,29,5,29,1,1,1,55,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,352,1,1,1,1,13,52,476,115,8,13,161,159,122,3,10,10,1,1,1,17,67,44,1,26,1,2,4,51,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,30,6,30,1,1,1,15,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,355,3,3,1,1,13,28,109,317,7,13,494,33,14,3,7,10,1,1,1,17,137,69,1,26,1,2,4,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,4,4,1,1,1,103,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,307,6,2,1,2,13,60,484,191,7,13,146,160,123,3,10,10,1,1,1,17,69,58,1,26,1,2,4,47,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5,1,5,1,1,1,65,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,372,124,107,3,7,13,26,126,482,9,13,233,146,110,3,16,10,1,1,1,17,138,44,1,26,1,2,14,2,2,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,2,6,1,1,1,57,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,297,96,79,3,4,13,52,42,117,6,13,495,77,47,3,10,10,1,1,1,17,2,46,1,26,1,2,7,16,2,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,7,3,7,1,1,1,62,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,35,421,130,112,3,7,13,8,485,120,7,39,149,161,124,3,5,10,1,1,1,17,61,69,1,26,1,2,28,3,2,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,28,7,28,1,1,1,51,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,352,1,1,1,1,13,18,345,183,6,13,204,1,1,1,1,10,1,1,1,17,49,61,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,31,5,31,1,1,1,12,32,7,7,7,7,7,7,7,7,7,16,16,16,16,16,13,13,13,13,36,422,106,89,1,1,13,1,486,438,7,13,340,65,37,3,7,10,1,1,1,17,104,48,1,26,1,26,4,23,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,8,3,8,1,1,1,27,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,89,5,2,1,2,10,8,99,415,7,40,496,30,1,1,1,13,1,1,1,2,11,11,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,7,24,1,1,1,78,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,423,15,2,1,2,10,5,487,424,8,40,165,16,1,1,1,13,1,1,1,2,17,11,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,9,5,9,1,1,1,78,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,424,1,1,1,1,10,18,488,251,8,40,497,66,1,1,1,13,1,1,1,2,15,36,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,10,6,10,1,1,1,58,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,425,111,94,3,13,10,8,489,483,8,40,471,52,25,3,11,13,1,1,1,2,35,9,1,18,2,44,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,11,4,11,1,1,1,5,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,89,5,2,1,2,10,10,490,484,5,40,266,20,1,1,6,13,1,1,1,2,37,28,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,12,1,12,1,1,1,30,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,125,6,2,1,2,10,9,117,485,3,40,498,14,1,1,1,13,1,1,1,2,10,9,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,13,2,13,1,1,1,60,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,426,2,2,1,2,10,20,46,252,9,40,266,20,1,1,6,13,1,1,1,2,42,8,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,14,3,14,1,1,1,78,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,427,16,2,1,2,10,47,487,257,16,40,264,48,21,1,6,13,1,1,1,2,53,26,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,25,7,25,1,1,1,95,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,219,27,13,3,4,10,21,238,486,8,40,499,94,61,3,4,13,1,1,1,2,44,47,1,18,2,45,4,49,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,15,5,15,1,1,1,99,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,317,22,10,3,6,10,25,104,487,3,40,499,94,61,3,4,13,1,1,1,2,16,32,1,18,2,46,4,50,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,16,6,16,1,1,1,111,33,7,7,7,7,7,7,7,7,7,8,8,8,8,8,6,6,6,6,37,426,2,2,1,2,10,3,491,265,5,40,242,55,28,1,6,13,1,1,1,2,54,29,1,18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
